event_id,hk_facility,hk_meter,hk_period,factor_id,reading_ts,kwh_value,scope2_kgco2e,raw_record_hash,transform_ver,load_dts,record_source
605,5bbcc090b4cfd4f7babb26b9e59fda45,adbc7dd07624f2f5a10ac347b3e82037,2cd8aaff242c4767227849d313d2e30c,8,2026-01-01 02:45:00,17.06,11.7714,7f7b5483d97319d6860ea5e43e2b2a11,syn_v1,2026-03-06 02:13:39.706962,SYN
606,fea538323d9ab84b92cb95644d6c7b35,6fdef3613dccbec4fccfdc5d257064cf,2cd8aaff242c4767227849d313d2e30c,4,2026-01-01 01:00:00,26.55,21.771,2a8f41ade71e74062798c085f249c12c,syn_v1,2026-03-06 02:13:39.706962,SYN
607,8c036722922b24fcf79efc1ed0d68e71,f1ce828e1ac9557e02dc8ba772d394e1,2cd8aaff242c4767227849d313d2e30c,5,2026-01-01 01:15:00,17.27,11.0528,bf513cb5ef852f7f67ebb9f6eef39bce,syn_v1,2026-03-06 02:13:39.706962,SYN
608,9b476072ebb3b53dd331ce8adbbc4e73,2f0834e5924f9e15117b7c29853bfbc5,2cd8aaff242c4767227849d313d2e30c,6,2026-01-01 05:30:00,13.04,9.3888,b5e3e030cb20cc4b07da1b2dfa56ad14,syn_v1,2026-03-06 02:13:39.706962,SYN
609,03d342a18a7e413fcf8985e0232487bf,a055372963c647fb96960a3c3daa8919,2cd8aaff242c4767227849d313d2e30c,7,2026-01-01 01:30:00,13.96,10.8888,9d6c0d1a302d74c6dd7574ae9670ae66,syn_v1,2026-03-06 02:13:39.706962,SYN
610,bf8afd90946c34723eeb1ccc576a98b8,73486626af9fdaa97f1d22f2226ea211,2cd8aaff242c4767227849d313d2e30c,8,2026-01-01 02:30:00,26.09,18.0021,36198821d19c396d8fd40014abf75fa1,syn_v1,2026-03-06 02:13:39.706962,SYN
611,4a65bc20c96683b4bc54c1a4c95b5d5e,86f1b641a68961a0f1632121f0db743a,2cd8aaff242c4767227849d313d2e30c,4,2026-01-01 04:00:00,30.2,24.764,8da3c1bca1a1fcafa3e76ab1664c2fd5,syn_v1,2026-03-06 02:13:39.706962,SYN
612,f81294bd68853a5e1c02ea2f6c4e8cd0,b95733e002b76f779e1ba5968f294a27,2cd8aaff242c4767227849d313d2e30c,5,2026-01-01 01:30:00,5.96,3.8144,309df71e2a0817c7f741c2ba13b0516b,syn_v1,2026-03-06 02:13:39.706962,SYN
613,4295c25baa729e95f6c98d5f0f2dca9a,ba87672ca630535a6bbedbcb20ea1438,2cd8aaff242c4767227849d313d2e30c,6,2026-01-01 00:00:00,25.57,18.4104,8c1cc9f66bf34485e6cfa3710a8f5d18,syn_v1,2026-03-06 02:13:39.706962,SYN
614,da11c928386dbdc18c34f288e21ee019,60ea0ee5078fe43fe08cd23410a4a1a5,2cd8aaff242c4767227849d313d2e30c,7,2026-01-01 01:15:00,22.8,17.784,d99c2bd67fab307310a77c08c20dc924,syn_v1,2026-03-06 02:13:39.706962,SYN
615,cd83927962802ca3b606ae9f3c6d73be,0f989f77c634fa7fabc952ec7968e334,2cd8aaff242c4767227849d313d2e30c,8,2026-01-01 03:15:00,38.48,26.5512,bd981ded2b511bc2b742f58ef18727ff,syn_v1,2026-03-06 02:13:39.706962,SYN
616,c76f671a4753cc664519a8a4b2dfe527,f6edcb8f21ed78c3d861828ae2a48923,2cd8aaff242c4767227849d313d2e30c,4,2026-01-01 05:15:00,5.68,4.6576,0cfc5c683a5cc638732521d9f0965689,syn_v1,2026-03-06 02:13:39.706962,SYN
617,e7b39405255ec5841088f6663359fb00,d4013c0d4277b6c6be6ab5a7bef0f2a6,2cd8aaff242c4767227849d313d2e30c,5,2026-01-01 00:00:00,38.68,24.7552,f06fdf643890cc01b6d0cb26df50e56a,syn_v1,2026-03-06 02:13:39.706962,SYN
618,413e2baff151d8d4c537680d7d05316e,800f55e8a57f35a25b70fd32b422bd8f,2cd8aaff242c4767227849d313d2e30c,6,2026-01-01 00:00:00,34.44,24.7968,41d01e35dea1f5a63a5d065d6d0872a3,syn_v1,2026-03-06 02:13:39.706962,SYN
619,291614fc894042ffde48370a464eddb8,ef89ddedc93a3aff0ac3bc0448630bcf,2cd8aaff242c4767227849d313d2e30c,7,2026-01-01 01:00:00,11.35,8.853,8f3edc5f50262e98b4647537fa489b38,syn_v1,2026-03-06 02:13:39.706962,SYN
620,e1eeb625e5a4a6426698339fb189e9e2,72488ac84e327635924936afc3d779e1,2cd8aaff242c4767227849d313d2e30c,8,2026-01-01 00:00:00,36.23,24.9987,d806186f2198779feb07b12d623698cf,syn_v1,2026-03-06 02:13:39.706962,SYN
621,f7f70ccab084c8c5d8b96b87dc86d5f9,eeba3811cb57c92a6ea44968a4f97766,2cd8aaff242c4767227849d313d2e30c,4,2026-01-01 02:45:00,18.53,15.1946,232c2268c71d74b1a71c225ac1e3a1fb,syn_v1,2026-03-06 02:13:39.706962,SYN
622,7efaf4ff4c6611946b347d2367bcb807,e18813137b3dcf1002b8a2118ad490a6,2cd8aaff242c4767227849d313d2e30c,5,2026-01-01 01:15:00,36.48,23.3472,629a4d9ab988b2733a00e1983348cf0a,syn_v1,2026-03-06 02:13:39.706962,SYN
623,f1b3d8912e2bd9ddb0f335583d2152cb,8d69f9d3ee1f8eeb40685ce2a2761e2b,2cd8aaff242c4767227849d313d2e30c,6,2026-01-01 00:00:00,15.96,11.4912,cfdf290cfd9c0883b350a2a4102306b0,syn_v1,2026-03-06 02:13:39.706962,SYN
624,1a633a890bb61427286485ce2336b11e,63221c2c21497266045dfbb99c78a5ad,2cd8aaff242c4767227849d313d2e30c,7,2026-01-01 01:30:00,10.07,7.8546,373698fadf6e002ab793585875365e87,syn_v1,2026-03-06 02:13:39.706962,SYN
625,4f49e99ee442756940e14404c79772a6,bc93a13748b70d18efb63905b4729a70,2cd8aaff242c4767227849d313d2e30c,8,2026-01-01 04:45:00,21.44,14.7936,bfd1361ac5570ff8bcdc5b07a6a8eac8,syn_v1,2026-03-06 02:13:39.706962,SYN
626,49b989a23f0d55741477257b0aeeaa2d,0b5d6226ccd2fdd3e6f6e1956b504aaa,2cd8aaff242c4767227849d313d2e30c,4,2026-01-01 01:30:00,14.1,11.562,214973a5f1ea2c64a24575cf6ded3015,syn_v1,2026-03-06 02:13:39.706962,SYN
627,21debacd2d92a22891de2856fe08f89e,fade435388a09e7bb13e69ce89053d12,2cd8aaff242c4767227849d313d2e30c,5,2026-01-01 04:15:00,37.11,23.7504,d21d0203eababe86c0b9d3e3be2128f3,syn_v1,2026-03-06 02:13:39.706962,SYN
628,09a55d5d1937b90372433ba490c07b7f,a91009d7da53061afec1cd610e5e51fe,2cd8aaff242c4767227849d313d2e30c,6,2026-01-01 04:00:00,33.33,23.9976,f325f7b70583873ec951d7b33bef2f1d,syn_v1,2026-03-06 02:13:39.706962,SYN
629,069712518702ff45057bf9d64721856d,45e76642a4de442bd9111f8b74eacd14,2cd8aaff242c4767227849d313d2e30c,7,2026-01-01 04:45:00,33.73,26.3094,9b36fe7e75ef4bc08089412f0e08e376,syn_v1,2026-03-06 02:13:39.706962,SYN
630,5bbcc090b4cfd4f7babb26b9e59fda45,e4897e705305eda186d7d51ecb1d78f2,2cd8aaff242c4767227849d313d2e30c,8,2026-01-01 04:00:00,19.56,13.4964,6f2cd540c4528c382455b29f8c2bed41,syn_v1,2026-03-06 02:13:39.706962,SYN
631,fea538323d9ab84b92cb95644d6c7b35,e0a92be582d99426e704723d4c37efda,2cd8aaff242c4767227849d313d2e30c,4,2026-01-01 02:30:00,11.49,9.4218,e914337a23ed03dfd280966a7953ab7c,syn_v1,2026-03-06 02:13:39.706962,SYN
632,8c036722922b24fcf79efc1ed0d68e71,c9e0e9af64154fcf3dd343f8c6b9df75,2cd8aaff242c4767227849d313d2e30c,5,2026-01-01 00:15:00,14.04,8.9856,7f85908d7155bacda98aae04bf4e22d1,syn_v1,2026-03-06 02:13:39.706962,SYN
633,9b476072ebb3b53dd331ce8adbbc4e73,44ae5b318b9fe3e1cf56c5850ceb22e2,2cd8aaff242c4767227849d313d2e30c,6,2026-01-01 04:30:00,22.33,16.0776,bd7d26a44dfc53c6daa1a80d33184cb8,syn_v1,2026-03-06 02:13:39.706962,SYN
634,03d342a18a7e413fcf8985e0232487bf,bfb39e69696ec4a03cf7ab4c5ac50488,2cd8aaff242c4767227849d313d2e30c,7,2026-01-01 01:15:00,35.36,27.5808,3918ff00719276bd58f7aa34c3260ffd,syn_v1,2026-03-06 02:13:39.706962,SYN
635,bf8afd90946c34723eeb1ccc576a98b8,6185fa7ea83b73ec408b03acd6227e63,2cd8aaff242c4767227849d313d2e30c,8,2026-01-01 00:00:00,5.74,3.9606,bd64bbcdeb851383d637e26c4d8e014f,syn_v1,2026-03-06 02:13:39.706962,SYN
636,4a65bc20c96683b4bc54c1a4c95b5d5e,1913f4f46a37fa8b2ada0b716195eb61,2cd8aaff242c4767227849d313d2e30c,4,2026-01-01 04:00:00,36.11,29.6102,40fae298244faec4318e4619e7815d1d,syn_v1,2026-03-06 02:13:39.706962,SYN
637,f81294bd68853a5e1c02ea2f6c4e8cd0,2db3c1b4a6a728394b7151200d0f3256,2cd8aaff242c4767227849d313d2e30c,5,2026-01-01 01:00:00,17.98,11.5072,3497d27ca90e6c0691ddae21cf2492a1,syn_v1,2026-03-06 02:13:39.706962,SYN
638,4295c25baa729e95f6c98d5f0f2dca9a,05045e28f89c6a6eb450edf3f9ee64c1,2cd8aaff242c4767227849d313d2e30c,6,2026-01-01 04:00:00,30.87,22.2264,1408771202151f3c45d15820423bef31,syn_v1,2026-03-06 02:13:39.706962,SYN
639,da11c928386dbdc18c34f288e21ee019,61726f70063ae235d70dfc7808f2bc0c,2cd8aaff242c4767227849d313d2e30c,7,2026-01-01 05:15:00,7.62,5.9436,b17dca0ecfac6d44e1f4bc7f115962e1,syn_v1,2026-03-06 02:13:39.706962,SYN
640,cd83927962802ca3b606ae9f3c6d73be,cd5073e7243d0505235af8621d7f0ffd,2cd8aaff242c4767227849d313d2e30c,8,2026-01-01 02:30:00,31.23,21.5487,5d03cac6f150d7d51d128c263bca1aad,syn_v1,2026-03-06 02:13:39.706962,SYN
641,c76f671a4753cc664519a8a4b2dfe527,ceb74a239a993c2f006675105910a336,2cd8aaff242c4767227849d313d2e30c,4,2026-01-01 03:00:00,39.95,32.759,c9b9f28d9205375ddf7481aef33c7b45,syn_v1,2026-03-06 02:13:39.706962,SYN
642,e7b39405255ec5841088f6663359fb00,05c70022dc4af59ad2f14d958f81d56c,2cd8aaff242c4767227849d313d2e30c,5,2026-01-01 00:30:00,14.29,9.1456,e7b67fab9581e33413d4f8fe2465bd0b,syn_v1,2026-03-06 02:13:39.706962,SYN
643,413e2baff151d8d4c537680d7d05316e,a5a8b56241675cad003bb83e2c551c88,2cd8aaff242c4767227849d313d2e30c,6,2026-01-01 00:00:00,19.21,13.8312,a98a1a6c74e9df826e628d4afdef4fef,syn_v1,2026-03-06 02:13:39.706962,SYN
644,291614fc894042ffde48370a464eddb8,68612cb4f2cfa892f9939529deede8f7,2cd8aaff242c4767227849d313d2e30c,7,2026-01-01 04:15:00,25.64,19.9992,b40f7bc2bd75d8024d33239e306dfb2a,syn_v1,2026-03-06 02:13:39.706962,SYN
645,e1eeb625e5a4a6426698339fb189e9e2,20fa88a60d2e792cec4658f869ee0c2f,2cd8aaff242c4767227849d313d2e30c,8,2026-01-01 02:30:00,22.51,15.5319,1871e4da17422b7989df13c58373fc04,syn_v1,2026-03-06 02:13:39.706962,SYN
646,f7f70ccab084c8c5d8b96b87dc86d5f9,5e33cdf859ea46e7088d5834edde5cb3,2cd8aaff242c4767227849d313d2e30c,4,2026-01-01 04:00:00,35.94,29.4708,e253462ab9107eedabdecc4d86ff55c5,syn_v1,2026-03-06 02:13:39.706962,SYN
647,7efaf4ff4c6611946b347d2367bcb807,98acdfb4f24a3a0462f10ddabe3907e3,2cd8aaff242c4767227849d313d2e30c,5,2026-01-01 03:15:00,32.82,21.0048,fae1087cf0fabc8b02224fdbbe3e3778,syn_v1,2026-03-06 02:13:39.706962,SYN
648,f1b3d8912e2bd9ddb0f335583d2152cb,257610bbe23e3ed05ce395d4dd444000,2cd8aaff242c4767227849d313d2e30c,6,2026-01-01 03:30:00,31.56,22.7232,1d901fd1c082049d99251a4266336e2c,syn_v1,2026-03-06 02:13:39.706962,SYN
649,1a633a890bb61427286485ce2336b11e,234a3c842047f76f6fa8803f740c4ece,2cd8aaff242c4767227849d313d2e30c,7,2026-01-01 05:00:00,23.52,18.3456,c53be18cb0a559fd46a0fddd84c226d3,syn_v1,2026-03-06 02:13:39.706962,SYN
650,4f49e99ee442756940e14404c79772a6,4597eb26e0ab06621ac8bed71d239af7,2cd8aaff242c4767227849d313d2e30c,8,2026-01-01 04:15:00,34.78,23.9982,4b0b410648fce959912bf5a3f91c5e9e,syn_v1,2026-03-06 02:13:39.706962,SYN
651,49b989a23f0d55741477257b0aeeaa2d,5b22913ef76b5e85bb9a03f9d04ba78a,2cd8aaff242c4767227849d313d2e30c,4,2026-01-01 01:45:00,13.38,10.9716,f0efa6b338ef4843aa5a4b7b59f0a2b5,syn_v1,2026-03-06 02:13:39.706962,SYN
652,21debacd2d92a22891de2856fe08f89e,7a50297070295c2d66e5ca6ecc8731d2,2cd8aaff242c4767227849d313d2e30c,5,2026-01-01 05:00:00,27.41,17.5424,e2d7fe5ebc048cd5ed9f02027e0580cf,syn_v1,2026-03-06 02:13:39.706962,SYN
653,09a55d5d1937b90372433ba490c07b7f,03fdb4a74143041ff3cc3add54d19fd9,2cd8aaff242c4767227849d313d2e30c,6,2026-01-01 05:00:00,34.56,24.8832,938751a23e04082c5f2d0a2fb0e76e36,syn_v1,2026-03-06 02:13:39.706962,SYN
654,069712518702ff45057bf9d64721856d,959578c0ad7f74b1a7c03b64985ea967,2cd8aaff242c4767227849d313d2e30c,7,2026-01-01 04:15:00,7.99,6.2322,e34170b09668ebd0e8159917a80f43d6,syn_v1,2026-03-06 02:13:39.706962,SYN
655,5bbcc090b4cfd4f7babb26b9e59fda45,02ebb373a7e00216e646d1efcccf3a1f,2cd8aaff242c4767227849d313d2e30c,8,2026-01-01 01:30:00,21.29,14.6901,6158acd963c73153eb149db6d25c930a,syn_v1,2026-03-06 02:13:39.706962,SYN
656,fea538323d9ab84b92cb95644d6c7b35,ee940e0d1843442cc524cf9255e5112d,2cd8aaff242c4767227849d313d2e30c,4,2026-01-01 03:00:00,39.75,32.595,dd497915dc7d96d9b93f347cb948ca4c,syn_v1,2026-03-06 02:13:39.706962,SYN
657,8c036722922b24fcf79efc1ed0d68e71,c52a74eeaa52559fc5b8147c6f6ef36f,2cd8aaff242c4767227849d313d2e30c,5,2026-01-01 02:45:00,29.34,18.7776,f6cc03102a7d2bfb2fd19323e88e7e16,syn_v1,2026-03-06 02:13:39.706962,SYN
658,9b476072ebb3b53dd331ce8adbbc4e73,f077c0bb2e4e63cc188cdc474a865502,2cd8aaff242c4767227849d313d2e30c,6,2026-01-01 00:00:00,39.07,28.1304,e574d38b1de2da7a1acbc2bccc38b7ef,syn_v1,2026-03-06 02:13:39.706962,SYN
659,03d342a18a7e413fcf8985e0232487bf,9ed67956571f4658ee9a6d6931d6a4cd,2cd8aaff242c4767227849d313d2e30c,7,2026-01-01 04:30:00,31.01,24.1878,d8a896e3ccae870eca742953b55b2898,syn_v1,2026-03-06 02:13:39.706962,SYN
660,bf8afd90946c34723eeb1ccc576a98b8,5f04b36aab0c0147bd31c24e3ae00f1c,2cd8aaff242c4767227849d313d2e30c,8,2026-01-01 01:45:00,15.35,10.5915,f40eb03011d7ad40642695ea3641487b,syn_v1,2026-03-06 02:13:39.706962,SYN
661,4a65bc20c96683b4bc54c1a4c95b5d5e,7b05a3419f4f431c2cbf4885124ca1dc,2cd8aaff242c4767227849d313d2e30c,4,2026-01-01 04:45:00,26.9,22.058,7d3ec20a041d1b87745025cf767ab880,syn_v1,2026-03-06 02:13:39.706962,SYN
662,f81294bd68853a5e1c02ea2f6c4e8cd0,d69f262c7171f570f7e0cbff89912137,2cd8aaff242c4767227849d313d2e30c,5,2026-01-01 01:15:00,16.89,10.8096,670e19d1b8e82d9c710df908130fd9b4,syn_v1,2026-03-06 02:13:39.706962,SYN
663,4295c25baa729e95f6c98d5f0f2dca9a,9cd9debad56855170d7fda91fc3e84ca,2cd8aaff242c4767227849d313d2e30c,6,2026-01-01 02:45:00,11.99,8.6328,ac400e881dcb4e7e9e03028851a51d89,syn_v1,2026-03-06 02:13:39.706962,SYN
664,da11c928386dbdc18c34f288e21ee019,69b3a5658ae467cd3f719c2f7edc1b68,2cd8aaff242c4767227849d313d2e30c,7,2026-01-01 03:15:00,31.99,24.9522,7f34cec9ecf7cd6ee2776ce9a2f2bcf0,syn_v1,2026-03-06 02:13:39.706962,SYN
665,cd83927962802ca3b606ae9f3c6d73be,860c24a902390703da68b5c104679935,2cd8aaff242c4767227849d313d2e30c,8,2026-01-01 05:30:00,5.38,3.7122,869106ff453acefabddea58edc99c530,syn_v1,2026-03-06 02:13:39.706962,SYN
666,c76f671a4753cc664519a8a4b2dfe527,a604382c4cf08bf6823c44c52a628a70,2cd8aaff242c4767227849d313d2e30c,4,2026-01-01 02:45:00,19.91,16.3262,e3712d71bdc32455710eee88eda11f75,syn_v1,2026-03-06 02:13:39.706962,SYN
667,e7b39405255ec5841088f6663359fb00,a474410be9a439272665dca1281b7925,2cd8aaff242c4767227849d313d2e30c,5,2026-01-01 01:15:00,23.87,15.2768,1947343f564bab814c07e4dd8ea95aee,syn_v1,2026-03-06 02:13:39.706962,SYN
668,413e2baff151d8d4c537680d7d05316e,1d5bfad9334ac3740f59c76bfa4cab71,2cd8aaff242c4767227849d313d2e30c,6,2026-01-01 02:45:00,38.41,27.6552,14f4022ab3abfe418234cf1a991afbca,syn_v1,2026-03-06 02:13:39.706962,SYN
669,291614fc894042ffde48370a464eddb8,13e28d2986c2587be9a5d54086a30e19,2cd8aaff242c4767227849d313d2e30c,7,2026-01-01 05:00:00,16.05,12.519,fb423c72200acfa14dd8c1232778b4d3,syn_v1,2026-03-06 02:13:39.706962,SYN
670,e1eeb625e5a4a6426698339fb189e9e2,88c9101deb8c4ce394ee21e418dd5784,2cd8aaff242c4767227849d313d2e30c,8,2026-01-01 05:30:00,10.5,7.245,29d845cc3700b765c0a7cc22826bae49,syn_v1,2026-03-06 02:13:39.706962,SYN
671,f7f70ccab084c8c5d8b96b87dc86d5f9,858fa9339f4ae3b19319e0c98471305a,2cd8aaff242c4767227849d313d2e30c,4,2026-01-01 04:15:00,38.36,31.4552,0e328222e08a9accff675e48575fae5b,syn_v1,2026-03-06 02:13:39.706962,SYN
672,7efaf4ff4c6611946b347d2367bcb807,e57bfce3281114298a81d8844c02947e,2cd8aaff242c4767227849d313d2e30c,5,2026-01-01 02:45:00,29.96,19.1744,6de095ba8df9de5094f73a1d1bf1abd3,syn_v1,2026-03-06 02:13:39.706962,SYN
673,f1b3d8912e2bd9ddb0f335583d2152cb,0637232e1c0f920620e846292911e1f2,2cd8aaff242c4767227849d313d2e30c,6,2026-01-01 02:30:00,32.41,23.3352,7490c09c948b089bf082603e21b54472,syn_v1,2026-03-06 02:13:39.706962,SYN
674,1a633a890bb61427286485ce2336b11e,e9919cf245116cc5bd66ffb876b92aa1,2cd8aaff242c4767227849d313d2e30c,7,2026-01-01 00:00:00,31.27,24.3906,c64ee7228f78ddbdfd00ebfdd98bf84a,syn_v1,2026-03-06 02:13:39.706962,SYN
675,4f49e99ee442756940e14404c79772a6,f6df604b8cd6ef1a9238d36aef30755b,2cd8aaff242c4767227849d313d2e30c,8,2026-01-01 03:45:00,32.98,22.7562,33368a66ea8911f4237ffc1b4df96861,syn_v1,2026-03-06 02:13:39.706962,SYN
676,49b989a23f0d55741477257b0aeeaa2d,2614196cab2f7d5779544cdfcbf41d9d,2cd8aaff242c4767227849d313d2e30c,4,2026-01-01 04:15:00,19.05,15.621,145b25a1bd52384dc9de49848f727716,syn_v1,2026-03-06 02:13:39.706962,SYN
677,21debacd2d92a22891de2856fe08f89e,bf0b777174d0850134e5684f213ae030,2cd8aaff242c4767227849d313d2e30c,5,2026-01-01 05:30:00,40.66,26.0224,ddf14e514b6ab68ab38584e6437ccdd0,syn_v1,2026-03-06 02:13:39.706962,SYN
678,09a55d5d1937b90372433ba490c07b7f,d459652144373eb7f83c2b11cca2d317,2cd8aaff242c4767227849d313d2e30c,6,2026-01-01 03:15:00,38.88,27.9936,d4ce1b547ff1363421ecbd3006fadc23,syn_v1,2026-03-06 02:13:39.706962,SYN
679,069712518702ff45057bf9d64721856d,351a911993585e574fd47f4454eb843e,2cd8aaff242c4767227849d313d2e30c,7,2026-01-01 03:00:00,6.09,4.7502,be22ed62e76f1c7587e81d15514c869f,syn_v1,2026-03-06 02:13:39.706962,SYN
680,5bbcc090b4cfd4f7babb26b9e59fda45,65e5acedf56439404d8077287fdbbe68,2cd8aaff242c4767227849d313d2e30c,8,2026-01-01 04:30:00,30.14,20.7966,ad1b391f806425c6510e65f861c625c8,syn_v1,2026-03-06 02:13:39.706962,SYN
681,fea538323d9ab84b92cb95644d6c7b35,fad88d6f69074a7d68d65c964ef13306,2cd8aaff242c4767227849d313d2e30c,4,2026-01-01 00:45:00,23.2,19.024,b6674a59ab8f0ee0fc4625b71c6b9d9d,syn_v1,2026-03-06 02:13:39.706962,SYN
682,8c036722922b24fcf79efc1ed0d68e71,a984375cb0e0b90afeeafac64e24c79d,2cd8aaff242c4767227849d313d2e30c,5,2026-01-01 03:45:00,35.04,22.4256,e03ef15412cec56fac6a07c18cbcb48f,syn_v1,2026-03-06 02:13:39.706962,SYN
683,9b476072ebb3b53dd331ce8adbbc4e73,3b59c6bbad31327de76453a4150d8579,2cd8aaff242c4767227849d313d2e30c,6,2026-01-01 03:15:00,32.73,23.5656,789d7b3c483665f900837ccc6d2e51d1,syn_v1,2026-03-06 02:13:39.706962,SYN
684,03d342a18a7e413fcf8985e0232487bf,878c944000fcf62ac94155d8ecf881d0,2cd8aaff242c4767227849d313d2e30c,7,2026-01-01 02:15:00,15.29,11.9262,bbe25c47b893169cfffec13cc6fb4a26,syn_v1,2026-03-06 02:13:39.706962,SYN
685,bf8afd90946c34723eeb1ccc576a98b8,4e4d4b9730898ea4e08d4e3e55b9d266,2cd8aaff242c4767227849d313d2e30c,8,2026-01-01 01:00:00,23.85,16.4565,7be14c502852f2b9fa073b93724dcc6e,syn_v1,2026-03-06 02:13:39.706962,SYN
686,4a65bc20c96683b4bc54c1a4c95b5d5e,05f4cbb6f5d3455331e7552656da4d02,2cd8aaff242c4767227849d313d2e30c,4,2026-01-01 00:30:00,19.85,16.277,b23c9046f2f31acec07baca7fa140be1,syn_v1,2026-03-06 02:13:39.706962,SYN
687,f81294bd68853a5e1c02ea2f6c4e8cd0,6ee372acc0312239e8ca73ea66a3229b,2cd8aaff242c4767227849d313d2e30c,5,2026-01-01 02:45:00,26.16,16.7424,f2faa1f65d88c20dbd2946e8395b3f97,syn_v1,2026-03-06 02:13:39.706962,SYN
688,4295c25baa729e95f6c98d5f0f2dca9a,d50f9cc27ab3c0d2c75af2fd695c29b2,2cd8aaff242c4767227849d313d2e30c,6,2026-01-01 00:00:00,22.85,16.452,d61c2308a4460cb0aac283354973d53d,syn_v1,2026-03-06 02:13:39.706962,SYN
689,da11c928386dbdc18c34f288e21ee019,c1c333c945203517ac99efdb745e551c,2cd8aaff242c4767227849d313d2e30c,7,2026-01-01 02:30:00,21.27,16.5906,207493527126a48d382500cdd4b2b639,syn_v1,2026-03-06 02:13:39.706962,SYN
690,cd83927962802ca3b606ae9f3c6d73be,3f7082e9933b3aa8fdc39b507e695d7b,2cd8aaff242c4767227849d313d2e30c,8,2026-01-01 02:15:00,14.26,9.8394,f600774f1177140da818b8272d05f1eb,syn_v1,2026-03-06 02:13:39.706962,SYN
691,c76f671a4753cc664519a8a4b2dfe527,39693f661154ab6ff4dfebbf107643cf,2cd8aaff242c4767227849d313d2e30c,4,2026-01-01 01:45:00,21.68,17.7776,8c1c052df1f8292417c633df1a4734e5,syn_v1,2026-03-06 02:13:39.706962,SYN
692,e7b39405255ec5841088f6663359fb00,4d312e7ec411692d4b12358b56ca02a3,2cd8aaff242c4767227849d313d2e30c,5,2026-01-01 00:00:00,11.15,7.136,a90d50f2f53690fa1a3169b7ddb997a7,syn_v1,2026-03-06 02:13:39.706962,SYN
693,413e2baff151d8d4c537680d7d05316e,f0d78868da75f9bf4b20dde8c07a9ce1,2cd8aaff242c4767227849d313d2e30c,6,2026-01-01 00:45:00,37.87,27.2664,7fc84b4f26c75928398efa6875f6e323,syn_v1,2026-03-06 02:13:39.706962,SYN
694,291614fc894042ffde48370a464eddb8,bb5d3837bd63b111e7d3a744843ba692,2cd8aaff242c4767227849d313d2e30c,7,2026-01-01 01:15:00,16.28,12.6984,27c2571658c736250ab0a22da41ea572,syn_v1,2026-03-06 02:13:39.706962,SYN
695,e1eeb625e5a4a6426698339fb189e9e2,1aeb0be34e225ed98d8a6ccea67311aa,2cd8aaff242c4767227849d313d2e30c,8,2026-01-01 05:00:00,30.42,20.9898,2cc4a0bfc976bcdf6e82971c023d87c2,syn_v1,2026-03-06 02:13:39.706962,SYN
696,f7f70ccab084c8c5d8b96b87dc86d5f9,7a7393f56969bf15cbef4ff1b58b29e5,2cd8aaff242c4767227849d313d2e30c,4,2026-01-01 02:30:00,24.89,20.4098,1c42b421a72c855163ced1e83552a635,syn_v1,2026-03-06 02:13:39.706962,SYN
697,7efaf4ff4c6611946b347d2367bcb807,a721b0700153183ae83e8caecd243e74,2cd8aaff242c4767227849d313d2e30c,5,2026-01-01 03:30:00,16.98,10.8672,d9de7b1099d3b32b410ebe9d62279666,syn_v1,2026-03-06 02:13:39.706962,SYN
698,f1b3d8912e2bd9ddb0f335583d2152cb,f4c719f5ac321dd3e5354da9c52c6c58,2cd8aaff242c4767227849d313d2e30c,6,2026-01-01 05:30:00,10.08,7.2576,b4553495556f474c7de83a1df4d37f29,syn_v1,2026-03-06 02:13:39.706962,SYN
699,1a633a890bb61427286485ce2336b11e,3283f4bd0612b3be196141ee1f2f0754,2cd8aaff242c4767227849d313d2e30c,7,2026-01-01 02:15:00,31.38,24.4764,cf770e8d567d9c02384a8c856874e698,syn_v1,2026-03-06 02:13:39.706962,SYN
700,4f49e99ee442756940e14404c79772a6,b6bc2ff3f6c5421889a6e1e3232941aa,2cd8aaff242c4767227849d313d2e30c,8,2026-01-01 01:15:00,23.01,15.8769,59e72f81c52ab6db2cfa447c278ba7aa,syn_v1,2026-03-06 02:13:39.706962,SYN
701,49b989a23f0d55741477257b0aeeaa2d,50f6c1a2a657054ff8618acbaf68b835,2cd8aaff242c4767227849d313d2e30c,4,2026-01-01 02:00:00,37.92,31.0944,5ab77fa72e41d7d6acdcb16bfc50133b,syn_v1,2026-03-06 02:13:39.706962,SYN
702,21debacd2d92a22891de2856fe08f89e,0f55629e27434687cc60fff810aed046,2cd8aaff242c4767227849d313d2e30c,5,2026-01-01 00:00:00,29.04,18.5856,1f1fe4da107e08ce941ed1d7572dbdf9,syn_v1,2026-03-06 02:13:39.706962,SYN
703,09a55d5d1937b90372433ba490c07b7f,9763273cad3d7e43212383926a476377,2cd8aaff242c4767227849d313d2e30c,6,2026-01-01 02:30:00,36.96,26.6112,787e0995e6d596a18c3243cf9ab4190c,syn_v1,2026-03-06 02:13:39.706962,SYN
704,069712518702ff45057bf9d64721856d,7b77c43c2c75df6f32568deb07afebf6,2cd8aaff242c4767227849d313d2e30c,7,2026-01-01 03:15:00,31.0,24.18,908c77ae82533d54eb8bba61d242f714,syn_v1,2026-03-06 02:13:39.706962,SYN
